,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,53730.010747909546,579.1776180267334,True,2000,0.055654259616004,0.150953979930874,0.24461052680665354,0.26897937291657414,6.464600720111285,0.22278793571478034,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,108710.98327636719,1179.1212558746338,True,2000,0.055654259616004,0.150953979930874,0.1697646206512912,0.26897937291657414,1.1700314741831497,0.1641681086113638,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,162437.43443489075,1787.3282432556152,True,2000,0.055654259616004,0.150953979930874,0.16768509125864128,0.26897937291657414,1.1359689193372406,0.16272953213221591,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,217288.80715370178,2360.288143157959,True,2000,0.055654259616004,0.150953979930874,0.14183371405154452,0.26897937291657414,0.8127415984846638,0.1461399731635269,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,273269.51241493225,3541.323661804199,True,2000,0.055654259616004,0.150953979930874,0.14183371405154452,0.26897937291657414,0.8127415984846638,0.1461399731635269,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,327389.08886909485,3465.3077125549316,True,2000,0.055654259616004,0.150953979930874,0.14183371405154452,0.29948430694757017,0.770217185319129,0.17172115888991113,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,362384.71698760986,3087.418556213379,True,2000,0.055654259616004,0.150953979930874,0.1262601354169764,0.29948430694757017,0.6713231533532749,0.16445804249506632,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,395135.7433795929,2689.3606185913086,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.29948430694757017,0.6192173034913608,0.16042863239336827,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,427448.2979774475,3140.7151222229004,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.26897937291657414,0.6144596295435562,0.1326879099140112,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,459301.087141037,3299.2782592773438,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.29948430694757017,0.6192173034913608,0.16042863239336827,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,490893.01562309265,3643.1567668914795,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.29948430694757017,0.6192173034913608,0.16042863239336827,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,522974.61009025574,4170.686483383179,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.29948430694757017,0.6192173034913608,0.16042863239336827,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,554047.370672226,4470.009326934814,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.29948430694757017,0.6192173034913608,0.16042863239336827,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,585833.253622055,4709.332466125488,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.29948430694757017,0.6192173034913608,0.16042863239336827,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,617972.7506637573,4988.07692527771,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.29948430694757017,0.6192173034913608,0.16042863239336827,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,649675.267457962,5347.656488418579,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.29948430694757017,0.6192173034913608,0.16042863239336827,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,681301.6159534454,5784.506797790527,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.2838751641084368,0.616418587900317,0.14609630129159792,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,712818.7239170074,6034.768104553223,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.2838751641084368,0.616418587900317,0.14609630129159792,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,744877.3093223572,6266.742467880249,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.2838751641084368,0.616418587900317,0.14609630129159792,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_103,EMCC,V0,V4,,100,100,1,776374.5675086975,6562.507629394531,True,2000,0.055654259616004,0.150953979930874,0.11628501128477184,0.2838751641084368,0.616418587900317,0.14609630129159792,100
