,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,1310.6067180633545,68.6178207397461,True,1000,1.0,1.0,0.999973202427116,0.9999999968951998,0.7071887216993205,1.8948745632828374e-05,5
1,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,1310.6067180633545,44.95811462402344,True,1000,1.0,1.0,0.9999909040210949,0.9999999851221949,0.7082662001175833,6.431836968969e-06,5
2,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,1310.6067180633545,62.606096267700195,True,1000,0.00658,0.00658,0.006567625221573793,0.006578956966297262,0.774930721186051,8.781317110854343e-06,5
3,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-06,100,,1,1310.6067180633545,55.77707290649414,True,1000,0.00658,0.00658,0.0065676479453392654,0.006579030926636329,0.7696630732196557,8.761060367499724e-06,5
4,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,2577.605724334717,106.72521591186523,True,1000,1.0,1.0,0.9999572169413884,0.9999999968951998,0.7071581020678991,3.0252190943830166e-05,10
5,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,2577.605724334717,106.79888725280762,True,1000,1.0,1.0,0.9999907885593713,0.9999999851221949,0.7082516320279625,6.513480628869571e-06,10
6,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,2577.605724334717,106.71615600585938,True,1000,0.00658,0.00658,0.006517737916988968,0.006578956966297262,0.7192551810185336,4.403211839201948e-05,10
7,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-06,100,,1,2577.605724334717,90.42716026306152,True,1000,0.00658,0.00658,0.006517713588727688,0.006579030926636329,0.7183689891462859,4.4048474050571776e-05,10
8,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,3804.335832595825,155.99703788757324,True,1000,1.0,1.0,0.9999572169413884,0.9999999968951998,0.7071581020678991,3.0252190943830166e-05,15
9,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,3804.335832595825,137.08901405334473,True,1000,1.0,1.0,0.9999907885593713,0.9999999851221949,0.7082516320279625,6.513480628869571e-06,15
10,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,3804.335832595825,173.31194877624512,True,1000,0.00658,0.00658,0.006445630114762056,0.006579597908812781,0.7092322682171541,9.501428244264422e-05,15
11,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-06,100,,1,3804.335832595825,210.80803871154785,True,1000,0.00658,0.00658,0.006445672714654994,0.006579223631667774,0.7112292669133162,9.498532080260037e-05,15
12,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,5041.084051132202,281.9681167602539,True,1000,1.0,1.0,0.9999572169413884,0.9999999968951998,0.7071581020678991,3.0252190943830166e-05,20
13,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,5041.084051132202,296.489953994751,True,1000,1.0,1.0,0.9999907885593713,0.9999999851221949,0.7082516320279625,6.513480628869571e-06,20
14,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,5041.084051132202,237.8396987915039,True,1000,0.00658,0.00658,0.006445630114762056,0.006591975759155013,0.6518162797946636,9.539047349237025e-05,20
15,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-06,100,,1,5041.084051132202,222.61595726013184,True,1000,0.00658,0.00658,0.006445672714654994,0.006592031630943598,0.6515761979331866,9.536398620894962e-05,20
16,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,6330.286026000977,272.78900146484375,True,1000,1.0,1.0,0.9999572169413884,0.9999999968951998,0.7071581020678991,3.0252190943830166e-05,25
17,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,6330.286026000977,283.95700454711914,True,1000,1.0,1.0,0.9999863457316303,0.9999999851221949,0.7078785112921102,9.655031487833205e-06,25
18,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,6330.286026000977,333.7898254394531,True,1000,0.00658,0.00658,0.006567625221573793,0.006591975759155013,0.5000671245663446,1.2176903309885511e-05,25
19,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-06,100,,1,6330.286026000977,423.2351779937744,True,1000,0.00658,0.00658,0.0065676479453392654,0.006592031630943598,0.5000431689881681,1.219289542120145e-05,25
20,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,7586.983203887939,323.4400749206543,True,1000,1.0,1.0,0.9999572169413884,0.9999999968951998,0.7071581020678991,3.0252190943830166e-05,30
21,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,7586.983203887939,309.2620372772217,True,1000,1.0,1.0,0.9999841924252609,0.9999999935047266,0.7073975078733516,1.1177644235701287e-05,30
22,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,7586.983203887939,352.8869152069092,True,1000,0.00658,0.00658,0.006567625221573793,0.006579597908812781,0.731239992045682,8.754907721402871e-06,30
23,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-06,100,,1,7586.983203887939,316.39599800109863,True,1000,0.00658,0.00658,0.0065676479453392654,0.006586773779015093,0.5208326561720472,9.96135875488587e-06,30
24,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,8852.614164352417,450.1078128814697,True,1000,1.0,1.0,0.9999572169413884,0.9999999968951998,0.7071581020678991,3.0252190943830166e-05,35
25,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,8852.614164352417,434.5581531524658,True,1000,1.0,1.0,0.9999758883783032,0.9999999935047266,0.7072973410876563,1.704949182583018e-05,35
26,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,8852.614164352417,420.23181915283203,True,1000,0.00658,0.00658,0.006567625221573793,0.006591975759155013,0.5000671245663446,1.2176903309885511e-05,35
27,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-06,100,,1,8852.614164352417,440.4950141906738,True,1000,0.00658,0.00658,0.0065676479453392654,0.006592031630943598,0.5000431689881681,1.219289542120145e-05,35
28,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,10311.747550964355,480.5147647857666,True,1000,1.0,1.0,0.9999338653045485,0.9999999968951998,0.7071399797953242,4.676429167697521e-05,40
29,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,10311.747550964355,520.4517841339111,True,1000,1.0,1.0,0.9999758883783032,0.9999999935047266,0.7072973410876563,1.704949182583018e-05,40
30,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,10311.747550964355,390.1078701019287,True,1000,0.00658,0.00658,0.006567625221573793,0.006603691381239667,0.524035726035953,1.8899956165834785e-05,40
31,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-06,100,,1,10311.747550964355,430.59587478637695,True,1000,0.00658,0.00658,0.0065676479453392654,0.00660353305028501,0.5237080803839106,1.8793319425510867e-05,40
32,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,11612.178564071655,583.662748336792,True,1000,1.0,1.0,0.9999293049148765,0.9999999968951998,0.7071378380825551,4.998897413557776e-05,45
33,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,11612.178564071655,498.9149570465088,True,1000,1.0,1.0,0.9999758883783032,0.9999999935047266,0.7072973410876563,1.704949182583018e-05,45
34,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,11612.178564071655,511.00802421569824,True,1000,0.00658,0.00658,0.006567625221573793,0.006591975759155013,0.5000671245663446,1.2176903309885511e-05,45
35,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-06,100,,1,11612.178564071655,504.0559768676758,True,1000,0.00658,0.00658,0.0065676479453392654,0.006592031630943598,0.5000431689881681,1.219289542120145e-05,45
36,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-06,100,,1,12997.904777526855,562.6668930053711,True,1000,1.0,1.0,0.9998566474550455,0.9999999968951998,0.7071220965518837,0.00010136555666141999,50
37,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-06,100,,1,12997.904777526855,557.9988956451416,True,1000,1.0,1.0,0.9999703222666878,0.9999999935047266,0.7072615895055772,2.0985326977894752e-05,50
38,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-06,100,,1,12997.904777526855,510.38408279418945,True,1000,0.00658,0.00658,0.006567625221573793,0.006591975759155013,0.5000671245663446,1.2176903309885511e-05,50
