,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.0001,100,,1,1382.2400569915771,71.49076461791992,False,1000,1.0,1.0,0.9966078483526014,0.9999666211847823,0.7141684399691781,0.0023987295537694843,5
1,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.0001,100,,1,1382.2400569915771,47.97005653381348,False,1000,1.0,1.0,0.9990115818187175,0.999985695969191,0.717565165223712,0.0006989903813312281,5
2,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.0001,100,,1,1382.2400569915771,58.93516540527344,False,1000,0.00658,0.00658,0.0004335493884668759,0.00059713720220422,37.07616183279256,0.0060652082559984975,5
3,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.0001,100,,1,1382.2400569915771,52.2768497467041,False,1000,0.00658,0.00658,0.0004330703637143423,0.0005971790837007925,36.95982959420421,0.0060654303256221734,5
4,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.0001,100,,1,2605.086088180542,107.29718208312988,False,1000,1.0,1.0,0.9966078483526014,0.9999666211847823,0.7141684399691781,0.0023987295537694843,10
5,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.0001,100,,1,2605.086088180542,103.62815856933594,False,1000,1.0,1.0,0.9990115818187175,0.999985695969191,0.717565165223712,0.0006989903813312281,10
6,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.0001,100,,1,2605.086088180542,112.29300498962402,False,1000,0.00658,0.00658,0.000290758073804752,0.0006859339106277828,15.42315360042687,0.00609485763049883,10
7,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.0001,100,,1,2605.086088180542,113.24882507324219,False,1000,0.00658,0.00658,0.00029074577991969883,0.0006860495497305998,15.418036772165259,0.006094808059120022,10
8,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.0001,100,,1,3783.0371856689453,186.84792518615723,False,1000,1.0,1.0,0.9122256460799065,0.9999666211847823,0.7073758330669905,0.062065845358921574,15
9,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.0001,100,,1,3783.0371856689453,174.82805252075195,False,1000,1.0,1.0,0.9883818487947638,0.999985695969191,0.7079789663677114,0.008215279728439854,15
