,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,1670.7561016082764,55.744171142578125,True,1000,1.0,1.0,0.41013460631438303,0.5071623036233411,5.601709878119887,0.543521010466817,5
1,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,1670.7561016082764,44.03805732727051,True,1000,1.0,1.0,0.5478183089082901,0.7204649656700561,2.1773043747624583,0.3759043210555057,5
2,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,1670.7561016082764,54.9776554107666,True,1000,0.00658,0.00658,0.029288301792774855,0.04019977621942812,2.6291218613809333,0.028687595955013086,5
3,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,1670.7561016082764,60.18209457397461,True,1000,0.00658,0.00658,0.023023303021901222,0.024182836676323614,14.689474245950104,0.017032939753950135,5
4,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,1768.3329582214355,110.7931137084961,True,1000,1.0,1.0,0.30165614813647074,0.5071623036233411,2.9409796206132066,0.6043894151974547,10
5,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,1768.3329582214355,114.47000503540039,True,1000,1.0,1.0,0.5176408108136188,0.7204649656700561,1.943627228450226,0.3942145499663768,10
6,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,1768.3329582214355,104.61688041687012,True,1000,0.00658,0.00658,0.014811202559001183,0.04019977621942812,0.9640126436226588,0.02447490601219678,10
7,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,1768.3329582214355,114.31193351745605,True,1000,0.00658,0.00658,0.013321769848342052,0.0317730267059949,0.9994434444395344,0.018440987708051138,10
8,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,1871.150016784668,163.46096992492676,True,1000,1.0,1.0,0.30165614813647074,0.5071623036233411,2.9409796206132066,0.6043894151974547,15
9,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,1871.150016784668,168.42222213745117,True,1000,1.0,1.0,0.5176408108136188,0.7204649656700561,1.943627228450226,0.3942145499663768,15
10,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,1871.150016784668,153.99599075317383,True,1000,0.00658,0.00658,0.014811202559001183,0.04019977621942812,0.9640126436226588,0.02447490601219678,15
11,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,1871.150016784668,164.7341251373291,True,1000,0.00658,0.00658,0.013321769848342052,0.0317730267059949,0.9994434444395344,0.018440987708051138,15
12,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,1987.2748851776123,220.0489044189453,True,1000,1.0,1.0,0.22893633600026392,0.5848111447169517,1.7400553331610211,0.6192418588451308,20
13,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,1987.2748851776123,206.67695999145508,True,1000,1.0,1.0,0.5176408108136188,0.783311460749119,1.4074367505845906,0.3739146362709166,20
14,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,1987.2748851776123,247.16472625732422,True,1000,0.00658,0.00658,0.014811202559001183,0.04019977621942812,0.9640126436226588,0.02447490601219678,20
15,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,1987.2748851776123,228.97696495056152,True,1000,0.00658,0.00658,0.016080702184734105,0.026502834470591572,1.497525888145021,0.015607412907743602,20
16,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,2117.4519062042236,284.18588638305664,True,1000,1.0,1.0,0.22893633600026392,0.5848111447169517,1.7400553331610211,0.6192418588451308,25
17,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,2117.4519062042236,270.98703384399414,True,1000,1.0,1.0,0.5176408108136188,0.783311460749119,1.4074367505845906,0.3739146362709166,25
18,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,2117.4519062042236,276.84497833251953,True,1000,0.00658,0.00658,0.012277404697595373,0.04019977621942812,0.8635268237630535,0.02411171679218017,25
19,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,2117.4519062042236,258.99195671081543,True,1000,0.00658,0.00658,0.012148043418186743,0.0317730267059949,0.9296345978713056,0.018244063446992625,25
20,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,2251.6279220581055,334.40399169921875,True,1000,1.0,1.0,0.22893633600026392,0.7162071701330869,1.1923161207214166,0.5809808706939363,30
21,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,2251.6279220581055,307.4648380279541,True,1000,1.0,1.0,0.5176408108136188,0.783311460749119,1.4074367505845906,0.3739146362709166,30
22,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,2251.6279220581055,305.4342269897461,True,1000,0.00658,0.00658,0.012277404697595373,0.04019977621942812,0.8635268237630535,0.02411171679218017,30
23,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,2251.6279220581055,321.43378257751465,True,1000,0.00658,0.00658,0.01152502093363789,0.0317730267059949,0.8965864720192185,0.01815408806086234,30
24,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,2392.772912979126,364.2261028289795,True,1000,1.0,1.0,0.22893633600026392,0.7162071701330869,1.1923161207214166,0.5809808706939363,35
25,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,2392.772912979126,446.7489719390869,True,1000,1.0,1.0,0.5176408108136188,0.783311460749119,1.4074367505845906,0.3739146362709166,35
26,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,2392.772912979126,374.1908073425293,True,1000,0.00658,0.00658,0.012277404697595373,0.04019977621942812,0.8635268237630535,0.02411171679218017,35
27,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,2392.772912979126,390.5038833618164,True,1000,0.00658,0.00658,0.01152502093363789,0.0317730267059949,0.8965864720192185,0.01815408806086234,35
28,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,2542.4251556396484,418.53904724121094,True,1000,1.0,1.0,0.22893633600026392,0.7917993323144744,1.0033537421222787,0.5647506936540214,40
29,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,2542.4251556396484,445.3401565551758,True,1000,1.0,1.0,0.5176408108136188,0.783311460749119,1.4074367505845906,0.3739146362709166,40
30,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,2542.4251556396484,421.98705673217773,True,1000,0.00658,0.00658,0.012277404697595373,0.04019977621942812,0.8635268237630535,0.02411171679218017,40
31,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,2542.4251556396484,431.78391456604004,True,1000,0.00658,0.00658,0.010321714784131627,0.03680931970993149,0.8131531550515396,0.02153847951517286,40
32,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,2696.354389190674,486.2821102142334,True,1000,1.0,1.0,0.22893633600026392,0.7162071701330869,1.1923161207214166,0.5809808706939363,45
33,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,2696.354389190674,474.0407466888428,True,1000,1.0,1.0,0.5176408108136188,0.783311460749119,1.4074367505845906,0.3739146362709166,45
34,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,2696.354389190674,516.6032314300537,True,1000,0.00658,0.00658,0.012277404697595373,0.04019977621942812,0.8635268237630535,0.02411171679218017,45
35,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,2696.354389190674,467.13709831237793,True,1000,0.00658,0.00658,0.010321714784131627,0.0317730267059949,0.8395555154245726,0.018009567237093196,45
36,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,2874.2074966430664,556.7789077758789,True,1000,1.0,1.0,0.22893633600026392,0.7917993323144744,1.0033537421222787,0.5647506936540214,50
37,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,2874.2074966430664,630.8012008666992,True,1000,1.0,1.0,0.5176408108136188,0.8310964681151508,1.152907516094799,0.36138538326537184,50
38,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,2874.2074966430664,547.5010871887207,True,1000,0.00658,0.00658,0.012277404697595373,0.04337529350526028,0.8466251638249008,0.026328255206397852,50
39,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V2,V0,,100,,1,2874.2074966430664,553.480863571167,True,1000,0.00658,0.00658,0.010321714784131627,0.03680931970993149,0.8131531550515396,0.02153847951517286,50
40,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V1,V0,,100,,1,3064.502239227295,614.9260997772217,True,1000,1.0,1.0,0.22893633600026392,0.7917993323144744,1.0033537421222787,0.5647506936540214,55
41,simple_nparents2_nzr02_zdr05_2,GSCC,PS,V2,V0,,100,,1,3064.502239227295,604.5582294464111,True,1000,1.0,1.0,0.5176408108136188,0.8310964681151508,1.152907516094799,0.36138538326537184,55
42,simple_nparents2_nzr02_zdr05_2,GSCC,PN,V1,V0,,100,,1,3064.502239227295,605.0529479980469,True,1000,0.00658,0.00658,0.009822879863471537,0.04337529350526028,0.7784552733259092,0.026119053332262623,55
