,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,2778.106212615967,49.14498329162598,True,1000,1.0,1.0,0.9542418123451801,0.9818103689191501,1.2629835358414232,0.03481863305983688,5
1,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,2778.106212615967,52.29973793029785,True,1000,1.0,1.0,0.9807665294484798,0.9922647514930714,1.2748748051050034,0.014658793588152785,5
2,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,2778.106212615967,67.61598587036133,True,1000,0.00658,0.00658,0.006138605350500114,0.006528709463543341,0.8054600236798855,0.0003142132681294178,5
3,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,2778.106212615967,45.98808288574219,True,1000,0.00658,0.00658,0.006431083884767373,0.006672799693514432,0.5132975867021042,0.00012407214129761272,5
4,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,5321.192264556885,102.36811637878418,True,1000,1.0,1.0,0.9410527051612637,0.9911764045036395,0.8408479123374799,0.04214640795066822,10
5,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,5321.192264556885,114.52412605285645,True,1000,1.0,1.0,0.9753593841124484,0.9962327125801055,0.844427341851729,0.01762600927354171,10
6,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,5321.192264556885,103.83105278015137,True,1000,0.00658,0.00658,0.005986307249569903,0.006931452581838962,0.5161611607336076,0.0004878473117659489,10
7,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,5321.192264556885,128.42774391174316,True,1000,0.00658,0.00658,0.006358908451905649,0.006992814421015767,0.5223681905548143,0.00033113231406594853,10
8,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,21724.379539489746,212.3551368713379,True,1000,1.0,1.0,0.9037641666089062,0.9970806537919708,0.7295636140576138,0.06808031364043754,15
9,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,21724.379539489746,168.0908203125,True,1000,1.0,1.0,0.9603897683861549,0.9987504159616658,0.7305037579121135,0.028022597209852947,15
10,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,21724.379539489746,150.13909339904785,True,1000,0.00658,0.00658,0.005646236090794066,0.0071367831943913084,0.5157435544598331,0.0007687400612990512,15
