,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,200,1,9577.317953109741,55.01675605773926,True,1000,1.0,1.0,0.9999979839182057,0.9999992241267865,1.2316545969412651,1.5275085997486415e-06,5
1,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,200,1,9577.317953109741,60.75692176818848,True,1000,1.0,1.0,0.9999991359656919,0.999999667483019,1.2316550910792468,6.546460219828534e-07,5
2,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,200,1,9577.317953109741,46.533823013305664,True,1000,0.00658,0.00658,0.006578924347642261,0.006578938509029692,75.45836369831218,1.0685951232234981e-06,5
3,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,200,1,9577.317953109741,47.019004821777344,True,1000,0.00658,0.00658,0.006578937524057709,0.006578943579874084,174.94790055227716,1.0594523609837286e-06,5
4,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,200,1,19245.75185775757,103.92594337463379,True,1000,1.0,1.0,0.999997362057126,0.9999996287814614,0.8310167934843794,1.8836859889615752e-06,10
5,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,200,1,19245.75185775757,106.02712631225586,True,1000,1.0,1.0,0.9999988694543321,0.999999840906366,0.8310169413399769,8.072930977998942e-07,10
6,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,200,1,19245.75185775757,99.69091415405273,True,1000,0.00658,0.00658,0.006578917246922455,0.006578943129625076,41.336100554483416,1.0698899981600448e-06,10
7,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,200,1,19245.75185775757,106.5831184387207,True,1000,0.00658,0.00658,0.006578934487599661,0.006578945555784361,95.76934097082422,1.0599927544963768e-06,10
8,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,200,1,28726.197242736816,150.92992782592773,True,1000,1.0,1.0,0.9999954986328227,0.9999998781511582,0.7270464342002789,3.184113189369066e-06,15
9,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,200,1,28726.197242736816,154.45518493652344,True,1000,1.0,1.0,0.9999980708463599,0.9999999477790705,0.7270464731663155,1.3646173076029153e-06,15
10,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,200,1,28726.197242736816,175.1718521118164,True,1000,0.00658,0.00658,0.006578895969549798,0.006578945977085041,21.583074202976537,1.0793163438568942e-06,15
