,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,1389.6450996398926,63.575029373168945,True,1000,1.0,1.0,0.9809507186195332,0.999583369820006,0.7230907269746074,0.013473097302014132,5
1,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,1389.6450996398926,61.85102462768555,True,1000,1.0,1.0,0.9747081753880454,0.9998528694696679,0.7112563485205888,0.017884323297162046,5
2,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,1389.6450996398926,44.220924377441406,True,1000,0.00658,0.00658,0.0004329149975941934,0.0005999316269391244,36.308670146080196,0.006064151703795237,5
3,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,1389.6450996398926,50.314903259277344,True,1000,0.00658,0.00658,0.00043252039640737143,0.0005864904253573445,39.429639434006546,0.006070982725140986,5
4,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,2635.4260444641113,108.48116874694824,True,1000,1.0,1.0,0.979211920469619,0.999583369820006,0.7217131991664875,0.014702343882325813,10
5,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,2635.4260444641113,115.91029167175293,True,1000,1.0,1.0,0.973907603121227,0.9998528694696679,0.7111279508030545,0.018450404091406192,10
6,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,2635.4260444641113,104.25305366516113,True,1000,0.00658,0.00658,0.0004329149975941934,0.0006797887294594843,24.404835196856165,0.006024912740605283,10
7,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,2635.4260444641113,101.33123397827148,True,1000,0.00658,0.00658,0.00043252039640737143,0.0006722602533873748,25.147263990526746,0.006028801472527271,10
8,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,3679.3060302734375,160.6459617614746,True,1000,1.0,1.0,0.979211920469619,0.9998794343841534,0.7112437076247746,0.014699639223960038,15
9,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,3679.3060302734375,164.29996490478516,True,1000,1.0,1.0,0.9870623298045367,0.9999393920577083,0.7104426871636546,0.009148414709916928,15
10,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,3679.3060302734375,157.02509880065918,True,1000,0.00658,0.00658,0.0002948402049245214,0.0006797887294594843,15.835169164284686,0.006095725005552931,15
11,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,3679.3060302734375,157.9301357269287,True,1000,0.00658,0.00658,0.0002867840595431489,0.0006722602533873748,15.833719070070304,0.006103521761529437,15
12,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,4855.329751968384,198.58098030090332,True,1000,1.0,1.0,0.9682859578410629,0.99990062317519,0.709332967111154,0.022425324365682557,20
13,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,4855.329751968384,189.48078155517578,True,1000,1.0,1.0,0.9836590677347038,0.9999601845161362,0.7088359938545974,0.011554818314706507,20
14,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,4855.329751968384,209.6242904663086,True,1000,0.00658,0.00658,0.0003632585755713715,0.0006797887294594843,19.146811427788386,0.006060543167704534,20
15,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,4855.329751968384,214.58101272583008,True,1000,0.00658,0.00658,0.0003557028468916421,0.0006722602533873748,19.16898146148561,0.006068083056612665,20
16,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,19767.88568496704,327.8789520263672,True,1000,1.0,1.0,0.9682859578410629,0.99990062317519,0.709332967111154,0.022425324365682557,25
17,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,19767.88568496704,325.958251953125,True,1000,1.0,1.0,0.973907603121227,0.9999601845161362,0.7081882586312732,0.018450132250910238,25
18,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,19767.88568496704,276.28493309020996,True,1000,0.00658,0.00658,0.0003632585755713715,0.0006797887294594843,19.146811427788386,0.006060543167704534,25
19,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,19767.88568496704,285.83407402038574,True,1000,0.00658,0.00658,0.0003557028468916421,0.0006722602533873748,19.16898146148561,0.006068083056612665,25
20,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,21324.536561965942,301.5778064727783,True,1000,1.0,1.0,0.9682859578410629,0.99990062317519,0.709332967111154,0.022425324365682557,30
21,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,21324.536561965942,348.67286682128906,True,1000,1.0,1.0,0.9812612805107579,0.9999601845161362,0.7086140197273177,0.013250305531746377,30
22,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,21324.536561965942,338.939905166626,True,1000,0.00658,0.00658,0.0002948402049245214,0.0006797887294594843,15.835169164284686,0.006095725005552931,30
23,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,21324.536561965942,475.862979888916,True,1000,0.00658,0.00658,0.0002867840595431489,0.0006722602533873748,15.833719070070304,0.006103521761529437,30
24,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,22944.782495498657,408.25700759887695,True,1000,1.0,1.0,0.9780482082804645,0.99990062317519,0.710329724012238,0.015522419841171324,35
25,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,22944.782495498657,400.39873123168945,True,1000,1.0,1.0,0.9812612805107579,0.9999601845161362,0.7086140197273177,0.013250305531746377,35
26,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,22944.782495498657,405.2858352661133,True,1000,0.00658,0.00658,0.0002948402049245214,0.0007976086539151582,12.011513456242438,0.006039009990425174,35
27,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,22944.782495498657,492.33007431030273,True,1000,0.00658,0.00658,0.0002867840595431489,0.0007937754178673074,11.923354528609833,0.006045037708240407,35
28,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,24391.281366348267,454.95104789733887,True,1000,1.0,1.0,0.9780482082804645,0.99990062317519,0.710329724012238,0.015522419841171324,40
29,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,24391.281366348267,530.5368900299072,True,1000,1.0,1.0,0.9812612805107579,0.9999601845161362,0.7086140197273177,0.013250305531746377,40
30,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,24391.281366348267,457.0050239562988,True,1000,0.00658,0.00658,0.0002948402049245214,0.0007976086539151582,12.011513456242438,0.006039009990425174,40
31,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,24391.281366348267,431.75816535949707,True,1000,0.00658,0.00658,0.0002867840595431489,0.0007937754178673074,11.923354528609833,0.006045037708240407,40
32,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,25775.744676589966,482.654333114624,True,1000,1.0,1.0,0.9780482082804645,0.99990062317519,0.710329724012238,0.015522419841171324,45
33,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,25775.744676589966,565.3109550476074,True,1000,1.0,1.0,0.9836590677347038,0.9999601845161362,0.7088359938545974,0.011554818314706507,45
34,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,25775.744676589966,487.1249198913574,True,1000,0.00658,0.00658,0.0002948402049245214,0.0006797887294594843,15.835169164284686,0.006095725005552931,45
35,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,25775.744676589966,533.1671237945557,True,1000,0.00658,0.00658,0.0002867840595431489,0.0007937754178673074,11.923354528609833,0.006045037708240407,45
36,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,27058.75563621521,628.593921661377,True,1000,1.0,1.0,0.9780482082804645,0.99990062317519,0.710329724012238,0.015522419841171324,50
37,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,27058.75563621521,624.8259544372559,True,1000,1.0,1.0,0.9812612805107579,0.9999601845161362,0.7086140197273177,0.013250305531746377,50
38,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,27058.75563621521,675.7280826568604,True,1000,0.00658,0.00658,0.0002948402049245214,0.0006797887294594843,15.835169164284686,0.006095725005552931,50
39,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,27058.75563621521,541.2368774414062,True,1000,0.00658,0.00658,0.0002867840595431489,0.0006722602533873748,15.833719070070304,0.006103521761529437,50
40,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,28362.866640090942,614.7708892822266,True,1000,1.0,1.0,0.9780482082804645,0.99990062317519,0.710329724012238,0.015522419841171324,55
41,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.1,100,,1,28362.866640090942,582.8831195831299,True,1000,1.0,1.0,0.9812612805107579,0.9999601845161362,0.7086140197273177,0.013250305531746377,55
42,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.1,100,,1,28362.866640090942,555.9520721435547,True,1000,0.00658,0.00658,0.00028774056962035667,0.0006797887294594843,15.557747063477558,0.0060993861074789685,55
43,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.1,100,,1,28362.866640090942,561.237096786499,True,1000,0.00658,0.00658,0.0002867840595431489,0.0006722602533873748,15.833719070070304,0.006103521761529437,55
44,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.1,100,,1,29610.849618911743,674.6230125427246,True,1000,1.0,1.0,0.9780482082804645,0.99990062317519,0.710329724012238,0.015522419841171324,60
