,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.0001,100,,1,1422.8458404541016,59.4182014465332,True,1000,1.0,1.0,0.00043354938846687594,0.00059713720220422,6109.774543819501,1.413484761628709,5
1,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.0001,100,,1,1422.8458404541016,70.34516334533691,True,1000,1.0,1.0,0.0004330703637143423,0.0005971790837007925,6090.382514268651,1.4134850707658597,5
2,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.0001,100,,1,1422.8458404541016,69.22769546508789,True,1000,0.00658,0.00658,0.9966078483526014,0.9999666211847823,295.25922301958826,1.4024878322690002,5
3,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.0001,100,,1,1422.8458404541016,65.3078556060791,True,1000,0.00658,0.00658,0.9990115818187175,0.999985695969191,1019.3043165111546,1.4041991743962943,5
4,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.0001,100,,1,2833.8866233825684,111.9229793548584,True,1000,1.0,1.0,0.00043354938846687594,0.0006859339106277828,3959.990326506495,1.4134219794074991,10
5,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.0001,100,,1,2833.8866233825684,133.530855178833,True,1000,1.0,1.0,0.0004330703637143423,0.0006860495497305998,3950.682519720562,1.413422236413109,10
6,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.0001,100,,1,2833.8866233825684,150.69198608398438,True,1000,0.00658,0.00658,0.9970915026579106,0.9999666211847823,345.01189927459075,1.402829289702261,10
7,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.0001,100,,1,2833.8866233825684,113.74688148498535,True,1000,0.00658,0.00658,0.9994379937208872,0.999985695969191,1813.2696838058157,1.404500577600272,10
8,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.0001,100,,1,4185.177564620972,168.85089874267578,True,1000,1.0,1.0,0.000290758073804752,0.0006859339106277828,2529.2833731264263,1.4135229644674054,15
9,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.0001,100,,1,4185.177564620972,184.3740940093994,True,1000,1.0,1.0,0.00029074577991969883,0.0006860495497305998,2528.464685160942,1.4135228914091884,15
10,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.0001,100,,1,4185.177564620972,192.08025932312012,True,1000,0.00658,0.00658,0.9966078483526014,0.9999666211847823,295.25922301958826,1.4024878322690002,15
11,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.0001,100,,1,4185.177564620972,178.2388687133789,True,1000,0.00658,0.00658,0.9994379937208872,0.999985695969191,1813.2696838058157,1.404500577600272,15
