,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.01,100,,1,1118.4649467468262,53.20286750793457,False,1000,1.0,1.0,0.944003618218289,0.999583369820006,0.7124270276134936,0.03959651722910749,5
1,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.01,100,,1,1118.4649467468262,56.85305595397949,False,1000,1.0,1.0,0.975380088187337,0.9998220433445136,0.7122736807459165,0.017409361364428826,5
2,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.01,100,,1,1118.4649467468262,54.84914779663086,False,1000,0.00658,0.00658,0.00043374305741298306,0.0006075126929063147,34.87372803999675,0.006059995009803815,5
3,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.01,100,,1,1118.4649467468262,55.87506294250488,False,1000,0.00658,0.00658,0.00043236912017737586,0.0005860395620117869,39.50845589226535,0.0060712818731597585,5
4,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.01,100,,1,2238.6066913604736,110.09001731872559,False,1000,1.0,1.0,0.944003618218289,0.999583369820006,0.7124270276134936,0.03959651722910749,10
5,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.01,100,,1,2238.6066913604736,133.77094268798828,False,1000,1.0,1.0,0.975380088187337,0.9998220433445136,0.7122736807459165,0.017409361364428826,10
6,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.01,100,,1,2238.6066913604736,110.32390594482422,False,1000,0.00658,0.00658,0.0002951824585871553,0.0007050182253337466,14.8433896296546,0.006083351969987896,10
7,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.01,100,,1,2238.6066913604736,121.81687355041504,False,1000,0.00658,0.00658,0.00028679466927746477,0.000665263015022755,16.135837576012296,0.006106903754608068,10
8,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.01,100,,1,3474.212646484375,144.70386505126953,False,1000,1.0,1.0,0.944003618218289,0.9998777161375931,0.7086560171435103,0.03959551569298054,15
9,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.01,100,,1,3474.212646484375,193.36390495300293,False,1000,1.0,1.0,0.975380088187337,0.9999606375358068,0.7082400233733944,0.0174089288450911,15
