,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.001,100,,1,1378.5288333892822,55.37891387939453,True,1000,1.0,1.0,0.00043375020744563624,0.0006075675795200119,5750.169462102855,1.4134772448482058,5
1,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.001,100,,1,1378.5288333892822,49.72505569458008,True,1000,1.0,1.0,0.00043236912017737586,0.0005860353301392824,6504.297860770951,1.4134934458566941,5
2,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.001,100,,1,1378.5288333892822,57.10291862487793,True,1000,0.00658,0.00658,0.944003618218289,0.999583369820006,17.37347574320358,1.365583660003061,5
3,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.001,100,,1,1378.5288333892822,62.055110931396484,True,1000,0.00658,0.00658,0.975380088187337,0.9998215148444004,40.140738505014085,1.3874805647944013,5
4,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.001,100,,1,2701.122999191284,119.27103996276855,True,1000,1.0,1.0,0.00043375020744563624,0.0007050182253337466,3684.2921357554833,1.413408344507836,10
5,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.001,100,,1,2701.122999191284,130.72514533996582,True,1000,1.0,1.0,0.00043236912017737586,0.000665263015022755,4291.444356579702,1.413437428840603,10
6,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.001,100,,1,2701.122999191284,112.7467155456543,True,1000,0.00658,0.00658,0.944003618218289,0.999583369820006,17.37347574320358,1.365583660003061,10
7,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.001,100,,1,2701.122999191284,100.39186477661133,True,1000,0.00658,0.00658,0.975380088187337,0.9998215148444004,40.140738505014085,1.3874805647944013,10
8,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.001,100,,1,3992.0530319213867,200.0889778137207,True,1000,1.0,1.0,0.0002952115223500372,0.0007050182253337466,2438.954509167913,1.4135063228387674,15
9,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.001,100,,1,3992.0530319213867,173.1550693511963,True,1000,1.0,1.0,0.00028679466927746477,0.000665263015022755,2640.9711678869025,1.413540381261696,15
