,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.001,100,,1,1126.457691192627,51.5131950378418,False,1000,1.0,1.0,0.944003618218289,0.999583369820006,0.7124270276134936,0.03959651722910749,5
1,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.001,100,,1,1126.457691192627,60.57906150817871,False,1000,1.0,1.0,0.975380088187337,0.9998215148444004,0.7122891930101222,0.017409364069575772,5
2,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.001,100,,1,1126.457691192627,51.867008209228516,False,1000,0.00658,0.00658,0.00043375020744563624,0.000607567579520012,34.863973978014265,0.006059964336927859,5
3,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.001,100,,1,1126.457691192627,48.158884048461914,False,1000,0.00658,0.00658,0.00043236912017737586,0.0005860353301392824,39.50955752506501,0.006071283962148665,5
4,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.001,100,,1,2333.3146572113037,100.4629135131836,False,1000,1.0,1.0,0.944003618218289,0.999583369820006,0.7124270276134936,0.03959651722910749,10
5,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.001,100,,1,2333.3146572113037,114.0139102935791,False,1000,1.0,1.0,0.975380088187337,0.9998215148444004,0.7122891930101222,0.017409364069575772,10
6,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.001,100,,1,2333.3146572113037,113.90113830566406,False,1000,0.00658,0.00658,0.0002952115223500372,0.0007050182253337467,14.84440569803099,0.0060833369568626715,10
7,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.001,100,,1,2333.3146572113037,124.2208480834961,False,1000,0.00658,0.00658,0.00028679466927746477,0.0006652630150227549,16.135837576012303,0.006106903754608068,10
8,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.001,100,,1,3537.020683288574,171.8430519104004,False,1000,1.0,1.0,0.944003618218289,0.999877597382784,0.7086575266077927,0.039595515876446365,15
9,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.001,100,,1,3537.020683288574,173.66313934326172,False,1000,1.0,1.0,0.975380088187337,0.9999606375358068,0.7082400233733944,0.0174089288450911,15
10,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,0.001,100,,1,3537.020683288574,178.33399772644043,False,1000,0.00658,0.00658,0.0002952115223500372,0.0007050182253337467,14.84440569803099,0.0060833369568626715,15
11,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,0.001,100,,1,3537.020683288574,152.32110023498535,False,1000,0.00658,0.00658,0.00028679466927746477,0.0006652630150227549,16.135837576012303,0.006106903754608068,15
12,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,0.001,100,,1,4677.328824996948,251.80530548095703,False,1000,1.0,1.0,0.944003618218289,0.9998983415029551,0.7083939986308498,0.039595486529989454,20
13,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,0.001,100,,1,4677.328824996948,202.37278938293457,False,1000,1.0,1.0,0.975380088187337,0.9999606375358068,0.7082400233733944,0.0174089288450911,20
