,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,150,1,7244.820833206177,62.50190734863281,False,1000,1.0,1.0,0.9991150880551636,0.9999776540008304,0.725656645300897,0.0006259267104833691,5
1,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,150,1,7244.820833206177,65.69290161132812,False,1000,1.0,1.0,0.999620895798143,0.9999904232349284,0.725663765792233,0.0002681526713412605,5
2,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,150,1,7244.820833206177,49.17001724243164,False,1000,0.00658,0.00658,0.006568863670218516,0.006578692231254659,0.806698481782011,7.928685265958233e-06,5
3,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,150,1,7244.820833206177,61.91110610961914,False,1000,0.00658,0.00658,0.006574643433204812,0.006578838274831039,0.9239252598409774,3.875720139503477e-06,5
4,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,150,1,14527.62770652771,117.84005165100098,False,1000,1.0,1.0,0.9991150880551636,0.9999893083651058,0.7158068732149135,0.0006257729065607128,10
5,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,150,1,14527.62770652771,103.95002365112305,False,1000,1.0,1.0,0.999620895798143,0.9999954178917554,0.7158101922859047,0.00026808673184403986,10
6,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,150,1,14527.62770652771,103.06501388549805,False,1000,0.00658,0.00658,0.006568863670218516,0.006578825319000678,0.7948745467638874,7.918261060741927e-06,10
7,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,150,1,14527.62770652771,101.07302665710449,False,1000,0.00658,0.00658,0.006574643433204812,0.006578895195397165,0.9095968195465597,3.867389367632497e-06,10
8,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,150,1,22440.089464187622,159.0750217437744,False,1000,1.0,1.0,0.9991150880551636,0.9999964905486758,0.7099278278732521,0.0006257321577011891,15
9,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,150,1,22440.089464187622,157.08374977111816,False,1000,1.0,1.0,0.999620895798143,0.9999984959516947,0.7099288998591556,0.00026806926159761007,15
10,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,150,1,22440.089464187622,168.22099685668945,False,1000,0.00658,0.00658,0.006568863670218516,0.006578907336470918,0.7877987366498971,7.91238758497528e-06,15
11,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,150,1,22440.089464187622,134.54222679138184,False,1000,0.00658,0.00658,0.006574643433204812,0.006578930273009799,0.9010029743709123,3.8624554149448035e-06,15
12,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,150,1,29414.750576019287,191.99514389038086,False,1000,1.0,1.0,0.9991150880551636,0.9999985970866717,0.7082304775419765,0.0006257280232976549,20
13,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,150,1,29414.750576019287,247.69830703735352,False,1000,1.0,1.0,0.999620895798143,0.9999993987517922,0.7082309040387007,0.00026806748904434336,20
14,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,150,1,29414.750576019287,217.055082321167,False,1000,0.00658,0.00658,0.006568863670218516,0.006578931367784174,0.7857552637338745,7.910746355896412e-06,20
15,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,150,1,29414.750576019287,202.00204849243164,False,1000,0.00658,0.00658,0.006574643433204812,0.006578940536746086,0.8985216762493768,3.861040676922624e-06,20
16,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,150,1,36250.5567073822,255.4030418395996,False,1000,1.0,1.0,0.9991150880551636,0.9999985970866717,0.7082304775419765,0.0006257280232976549,25
17,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,150,1,36250.5567073822,254.99916076660156,False,1000,1.0,1.0,0.999620895798143,0.9999993987517922,0.7082309040387007,0.00026806748904434336,25
18,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,150,1,36250.5567073822,244.93908882141113,False,1000,0.00658,0.00658,0.006568863670218516,0.006578931367784174,0.7857552637338745,7.910746355896412e-06,25
19,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,150,1,36250.5567073822,261.31415367126465,False,1000,0.00658,0.00658,0.006574643433204812,0.006578940536746086,0.8985216762493768,3.861040676922624e-06,25
