,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-07,100,,1,1196.7089176177979,55.09829521179199,False,1000,1.0,1.0,0.9999754734947008,0.999999996894813,0.7071963216974716,1.734285835483784e-05,5
1,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-07,100,,1,1196.7089176177979,50.85301399230957,False,1000,1.0,1.0,0.9999919832157927,0.999999985120572,0.7084228563869552,5.668732240239423e-06,5
2,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-07,100,,1,1196.7089176177979,60.148000717163086,False,1000,0.00658,0.00658,0.006578545405547379,0.006582457242809869,0.5161626480545857,2.019144280165395e-06,5
3,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-07,100,,1,1196.7089176177979,67.18778610229492,False,1000,0.00658,0.00658,0.006578568057668968,0.006582511840090412,0.5184059595378083,2.044480310397355e-06,5
4,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-07,100,,1,2501.6818046569824,159.47580337524414,False,1000,1.0,1.0,0.9999572146521449,0.999999996894813,0.7071581057156638,3.0253809683421144e-05,10
5,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-07,100,,1,2501.6818046569824,117.33198165893555,False,1000,1.0,1.0,0.9999907715024383,0.999999992920943,0.7076498179324322,6.525535125914897e-06,10
6,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-07,100,,1,2501.6818046569824,140.22588729858398,False,1000,0.00658,0.00658,0.006573063336633867,0.006582457242809869,0.5539357962084381,5.203620897111139e-06,10
7,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-07,100,,1,2501.6818046569824,103.4388542175293,False,1000,0.00658,0.00658,0.0065729056802050255,0.006582511840090412,0.5539771904215408,5.321593464046649e-06,10
8,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-07,100,,1,3684.9288940429688,153.56087684631348,False,1000,1.0,1.0,0.9998959047632846,0.999999996894813,0.707127875302874,7.360644780342435e-05,15
9,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-07,100,,1,3684.9288940429688,147.76110649108887,False,1000,1.0,1.0,0.9999792656532899,0.999999992920943,0.7073483230918624,1.466139801671067e-05,15
10,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-07,100,,1,3684.9288940429688,174.3791103363037,False,1000,0.00658,0.00658,0.006519339207225032,0.006582457242809869,0.6801357968397095,4.292883542745038e-05,15
11,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-07,100,,1,3684.9288940429688,155.75695037841797,False,1000,0.00658,0.00658,0.006519343330686349,0.006582511840090412,0.6795712373723487,4.2927502098685895e-05,15
12,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-07,100,,1,4881.454944610596,226.456880569458,False,1000,1.0,1.0,0.9998959047632846,0.999999996894813,0.707127875302874,7.360644780342435e-05,20
