,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-08,100,,1,1432.082176208496,50.05502700805664,True,1000,1.0,1.0,0.9999886837219364,0.9999929556414324,2.206391645820056,9.425527487667456e-06,5
1,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-08,100,,1,1432.082176208496,51.05328559875488,True,1000,1.0,1.0,0.9999951501903899,0.999996980920795,2.206508949226662,4.03952302260963e-06,5
2,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-08,100,,1,1432.082176208496,60.29200553894043,True,1000,0.00658,0.00658,0.006578545405547379,0.006578956966297262,3.075256413871764,1.2656548357749536e-06,5
3,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-08,100,,1,1432.082176208496,56.101083755493164,True,1000,0.00658,0.00658,0.006578568057668968,0.00657903092663633,2.641379003679142,1.2226123718450577e-06,5
4,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-08,100,,1,2766.796350479126,119.83728408813477,True,1000,1.0,1.0,0.9999718953109505,0.999999996894813,0.7071849198455725,1.98730163313081e-05,10
5,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-08,100,,1,2766.796350479126,95.80588340759277,True,1000,1.0,1.0,0.9999907715024383,0.999999992920943,0.7076498179324322,6.525535125914897e-06,10
6,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V1,V0,1e-08,100,,1,2766.796350479126,105.48806190490723,True,1000,0.00658,0.00658,0.006578469665036942,0.006579181424745053,1.7241633332728479,1.2271899908261741e-06,10
7,simple_nparents2_nzr02_zdr05_2,GDCC,PN,V2,V0,1e-08,100,,1,2766.796350479126,127.22516059875488,True,1000,0.00658,0.00658,0.0065784942355420345,0.006579209863125187,1.6802358972326124,1.2024231542621487e-06,10
8,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V1,V0,1e-08,100,,1,4217.002391815186,157.38391876220703,True,1000,1.0,1.0,0.999974567366614,0.999999996894813,0.7071931309137747,1.7983587664675772e-05,15
9,simple_nparents2_nzr02_zdr05_2,GDCC,PS,V2,V0,1e-08,100,,1,4217.002391815186,180.93204498291016,True,1000,1.0,1.0,0.9999907715024383,0.999999992920943,0.7076498179324322,6.525535125914897e-06,15
