,modelname,method,query,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,exact_low,exact_upp,approx_low,approx_upp,rrmse,rmse,nruns
0,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,2467.3988819122314,54.886817932128906,False,1000,1.0,1.0,0.5877218516742808,0.9818103689191501,0.7404637750589717,0.2918082711865285,5
1,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,2467.3988819122314,53.771018981933594,False,1000,1.0,1.0,0.84984106273248,0.9922647514930714,0.7464993454614033,0.10631919043798012,5
2,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,2467.3988819122314,51.251888275146484,False,1000,0.00658,0.00658,0.0032036784397710062,0.006528709463543341,0.7180971590819173,0.002387695332030152,5
3,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,2467.3988819122314,49.774169921875,False,1000,0.00658,0.00658,0.005438811282156412,0.006672799693514432,0.6560887499595479,0.0008096059142724516,5
4,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,4966.58992767334,95.06702423095703,False,1000,1.0,1.0,0.5877218516742808,0.9911764045036395,0.7227367514042488,0.2915914328511446,10
5,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,4966.58992767334,109.07912254333496,False,1000,1.0,1.0,0.84984106273248,0.9962327125801055,0.7255319151053211,0.10621181406937534,10
6,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,4966.58992767334,100.9519100189209,False,1000,0.00658,0.00658,0.0032036784397710062,0.006931452581838962,0.6439015033156682,0.0024003193740988324,10
7,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,4966.58992767334,104.17509078979492,False,1000,0.00658,0.00658,0.005438811282156412,0.006992814421015767,0.5521973259965826,0.0008581163778684321,10
8,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,7475.229024887085,150.15292167663574,False,1000,1.0,1.0,0.5877218516742808,0.9970806537919708,0.7121673735729598,0.2915319829531282,15
9,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,7475.229024887085,147.80020713806152,False,1000,1.0,1.0,0.84984106273248,0.9987504159616658,0.7130652100284836,0.10618207923557506,15
10,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,7475.229024887085,168.0891513824463,False,1000,0.00658,0.00658,0.0032036784397710062,0.0071367831943913084,0.6152047504896873,0.002419664729215985,15
11,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,7475.229024887085,160.783052444458,False,1000,0.00658,0.00658,0.005438811282156412,0.007157675279070422,0.5261842529588759,0.0009044391681541058,15
12,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,9975.72112083435,196.14791870117188,False,1000,1.0,1.0,0.5877218516742808,0.9988344656558171,0.7091143143498349,0.29152583938408544,20
13,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,9975.72112083435,214.82014656066895,False,1000,1.0,1.0,0.84984106273248,0.999500734826857,0.7094696133778614,0.10617898969905519,20
14,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,9975.72112083435,215.4369354248047,False,1000,0.00658,0.00658,0.0032036784397710062,0.007903647929343439,0.545605968639515,0.0025643314059343343,20
15,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,9975.72112083435,192.38805770874023,False,1000,0.00658,0.00658,0.005438811282156412,0.00803250171028978,0.5035887436793198,0.0013061533041967598,20
16,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,12620.333909988403,273.7431526184082,False,1000,1.0,1.0,0.5877218516742808,0.9988344656558171,0.7091143143498349,0.29152583938408544,25
17,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,12620.333909988403,288.4540557861328,False,1000,1.0,1.0,0.84984106273248,0.999500734826857,0.7094696133778614,0.10617898969905519,25
18,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,12620.333909988403,290.1630401611328,False,1000,0.00658,0.00658,0.0032036784397710062,0.007903647929343439,0.545605968639515,0.0025643314059343343,25
19,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,12620.333909988403,272.0928192138672,False,1000,0.00658,0.00658,0.005438811282156412,0.00803250171028978,0.5035887436793198,0.0013061533041967598,25
20,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,15156.139850616455,345.16406059265137,False,1000,1.0,1.0,0.32069537679330484,0.9993804624439966,0.7077525578275531,0.48034110532868896,30
21,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,15156.139850616455,341.54510498046875,False,1000,1.0,1.0,0.7745150382637334,0.9997345556649794,0.7079406697039486,0.15944205597943822,30
22,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,15156.139850616455,320.3141689300537,False,1000,0.00658,0.00658,0.0016104906672685178,0.007903647929343439,0.5778476940168198,0.003636486411975196,30
23,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,15156.139850616455,337.7411365509033,False,1000,0.00658,0.00658,0.005004819818227405,0.00803250171028978,0.5004102778674087,0.0015150831369010547,30
24,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,17652.981758117676,430.387020111084,False,1000,1.0,1.0,0.32069537679330484,0.9993804624439966,0.7077525578275531,0.48034110532868896,35
25,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,17652.981758117676,379.1811466217041,False,1000,1.0,1.0,0.7745150382637334,0.9997345556649794,0.7079406697039486,0.15944205597943822,35
26,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,17652.981758117676,375.36001205444336,False,1000,0.00658,0.00658,0.0016104906672685178,0.007903647929343439,0.5778476940168198,0.003636486411975196,35
27,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,17652.981758117676,356.40597343444824,False,1000,0.00658,0.00658,0.005004819818227405,0.00803250171028978,0.5004102778674087,0.0015150831369010547,35
28,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,20078.402757644653,421.1421012878418,False,1000,1.0,1.0,0.32069537679330484,0.9993804624439966,0.7077525578275531,0.48034110532868896,40
29,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,20078.402757644653,406.39495849609375,False,1000,1.0,1.0,0.7745150382637334,0.9997345556649794,0.7079406697039486,0.15944205597943822,40
30,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,20078.402757644653,399.2791175842285,False,1000,0.00658,0.00658,0.0016104906672685178,0.007903647929343439,0.5778476940168198,0.003636486411975196,40
31,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,20078.402757644653,465.61288833618164,False,1000,0.00658,0.00658,0.005004819818227405,0.00803250171028978,0.5004102778674087,0.0015150831369010547,40
32,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,22618.07870864868,482.5448989868164,False,1000,1.0,1.0,0.32069537679330484,0.9993804624439966,0.7077525578275531,0.48034110532868896,45
33,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V2,V0,,100,50,1,22618.07870864868,530.703067779541,False,1000,1.0,1.0,0.7745150382637334,0.9997345556649794,0.7079406697039486,0.15944205597943822,45
34,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V1,V0,,100,50,1,22618.07870864868,507.8420639038086,False,1000,0.00658,0.00658,0.0016104906672685178,0.007903647929343439,0.5778476940168198,0.003636486411975196,45
35,simple_nparents2_nzr02_zdr05_2,EMCC,PN,V2,V0,,100,50,1,22618.07870864868,469.0260887145996,False,1000,0.00658,0.00658,0.005004819818227405,0.00803250171028978,0.5004102778674087,0.0015150831369010547,45
36,simple_nparents2_nzr02_zdr05_2,EMCC,PS,V1,V0,,100,50,1,25173.694849014282,507.5979232788086,False,1000,1.0,1.0,0.32069537679330484,0.9993804624439966,0.7077525578275531,0.48034110532868896,50
