,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,3530.031442642212,44.7850227355957,True,1000,0.6700026795146372,0.6700026795146372,0.6705305251642264,0.6705305251642264,inf,0.000527845649589187,1
1,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,6976.722717285156,87.39304542541504,True,1000,0.6700026795146372,0.6700026795146372,0.6697635201462676,0.6705305251642264,0.5342431140506123,0.0004097671492867489,2
2,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,10420.30119895935,130.64146041870117,True,1000,0.6700026795146372,0.6700026795146372,0.6690551028191328,0.6705305251642264,0.5198389143837128,0.0007669819501309123,3
3,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,13881.969928741455,175.45175552368164,True,1000,0.6700026795146372,0.6700026795146372,0.6690551028191328,0.6705305251642264,0.5198389143837128,0.0007669819501309123,4
4,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,17338.95468711853,218.92595291137695,True,1000,0.6700026795146372,0.6700026795146372,0.6690551028191328,0.6710069232708573,0.5002106833252595,0.0009763214418853209,5
5,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,20831.43377304077,262.09497451782227,True,1000,0.6700026795146372,0.6700026795146372,0.6690551028191328,0.6710069232708573,0.5002106833252595,0.0009763214418853209,6
6,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,24297.964811325073,305.283784866333,True,1000,0.6700026795146372,0.6700026795146372,0.6690551028191328,0.6722445335886474,0.5396006072824208,0.001721018780115323,7
7,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,27767.853021621704,349.21741485595703,True,1000,0.6700026795146372,0.6700026795146372,0.6690551028191328,0.6722445335886474,0.5396006072824208,0.001721018780115323,8
8,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,31246.619701385498,392.8103446960449,True,1000,0.6700026795146372,0.6700026795146372,0.6690551028191328,0.6722445335886474,0.5396006072824208,0.001721018780115323,9
9,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,34704.81061935425,434.28778648376465,True,1000,0.6700026795146372,0.6700026795146372,0.6690551028191328,0.6747394002984898,0.6009063030704613,0.0034157301838731256,10
10,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,38177.313804626465,477.8580665588379,True,1000,0.6700026795146372,0.6700026795146372,0.6666612657926734,0.6747394002984898,0.507403785946983,0.004098876031640204,11
11,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,41658.11491012573,522.1803188323975,True,1000,0.6700026795146372,0.6700026795146372,0.6666612657926734,0.6744970309625931,0.5053834064659035,0.003960065693840889,12
12,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,45149.888038635254,566.361665725708,True,1000,0.6700026795146372,0.6700026795146372,0.6666612657926734,0.6722445335886474,0.5096039444505136,0.00284525529175191,13
13,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,48766.35122299194,608.4871292114258,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,14
14,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,52251.61075592041,651.810884475708,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,15
15,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,55753.24726104736,697.0164775848389,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,16
16,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,59255.37180900574,739.332914352417,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,17
17,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,62761.29984855652,784.8010063171387,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,18
18,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,66274.65200424194,828.3138275146484,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,19
19,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,69778.56540679932,887.6879215240479,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,20
20,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,73281.31771087646,913.4314060211182,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,21
21,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,76925.91118812561,954.9627304077148,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,22
22,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,80440.50574302673,1000.8330345153809,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,23
23,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,83962.83602714539,1053.312063217163,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,24
24,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,87487.58482933044,1089.5631313323975,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,25
25,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,91018.35608482361,1130.6123733520508,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,26
26,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,94565.12260437012,1178.5893440246582,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,27
27,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,98107.28025436401,1218.2118892669678,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,28
28,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,101775.2206325531,1260.6568336486816,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747394002984898,0.5020497380304533,0.004360866364349437,29
29,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,105315.90580940247,1304.8648834228516,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,30
30,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,108865.55337905884,1350.2838611602783,True,1000,0.6700026795146372,0.6700026795146372,0.664341779222821,0.6747491248747695,0.5019264105119483,0.005223721646039619,31
31,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,112424.66068267822,1392.4169540405273,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,32
32,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,116001.60717964172,1436.3946914672852,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,33
33,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,119564.16416168213,1601.6862392425537,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,34
34,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,123120.05925178528,1521.667242050171,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,35
35,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,126682.4643611908,1570.4052448272705,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,36
36,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,130263.76056671143,1610.602617263794,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,37
37,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,133831.36582374573,1653.6188125610352,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,38
38,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,137405.33661842346,1682.3492050170898,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,39
39,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,141111.53721809387,1731.945276260376,True,1000,0.6700026795146372,0.6700026795146372,0.6660532761278903,0.6747491248747695,0.5020958932414101,0.004366149944056468,40
40,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,144658.87570381165,1766.7794227600098,True,1000,0.6700026795146372,0.6700026795146372,0.664341779222821,0.6747491248747695,0.5019264105119483,0.005223721646039619,41
41,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,148217.69976615906,1812.6728534698486,True,1000,0.6700026795146372,0.6700026795146372,0.664341779222821,0.6747491248747695,0.5019264105119483,0.005223721646039619,42
42,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,151777.56261825562,1857.8155040740967,True,1000,0.6700026795146372,0.6700026795146372,0.664341779222821,0.6747491248747695,0.5019264105119483,0.005223721646039619,43
43,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,155337.10932731628,2054.988145828247,True,1000,0.6700026795146372,0.6700026795146372,0.664341779222821,0.6747491248747695,0.5019264105119483,0.005223721646039619,44
44,random_mc2_n8_mid3_d1000_05_mr098_r10_16,EMCC,V4,V3,,200,25,1,158901.4012813568,1946.016550064087,True,1000,0.6700026795146372,0.6700026795146372,0.664341779222821,0.6747491248747695,0.5019264105119483,0.005223721646039619,45
