,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,3025.888681411743,140.63549041748047,1000,0.1708037925,0.4919019990000001,0.3589890476212149,0.6510457461515875,0.5967009576760792,0.24645572118026624,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,5844.26474571228,203.1257152557373,1000,0.1708037925,0.4919019990000001,0.3123874821208235,0.6510457461515875,0.4447546618284225,0.21300862288671338,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,8753.008127212524,359.3747615814209,1000,0.1708037925,0.4919019990000001,0.2902302880281357,0.6510457461515875,0.3899325024403894,0.19897090262543468,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,11574.922561645508,453.5820484161377,1000,0.1708037925,0.4919019990000001,0.0005427722789935323,0.6510457461515875,0.2533365171852199,0.23305696141532944,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,14328.108787536621,578.5493850708008,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.3589890476212149,1.3025266232070194,0.16537732648370657,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,17204.69617843628,626.577615737915,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.3589890476212149,1.3025266232070194,0.16537732648370657,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,20106.285095214844,781.2502384185791,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.3589890476212149,1.3025266232070194,0.16537732648370657,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,22957.302570343018,876.0631084442139,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.3589890476212149,1.3025266232070194,0.16537732648370657,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,25599.908351898193,1064.629316329956,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.3589890476212149,1.3025266232070194,0.16537732648370657,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,28431.07533454895,960.6564044952393,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.3589890476212149,1.3025266232070194,0.16537732648370657,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,31296.95200920105,1016.735315322876,1000,0.1708037925,0.4919019990000001,0.0005427722789935323,0.6833221968756797,0.2653123442901497,0.2561845178020372,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,34261.143922805786,1125.168800354004,1000,0.1708037925,0.4919019990000001,0.0005427722789935323,0.6833221968756797,0.2653123442901497,0.2561845178020372,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,36968.278884887695,1141.1030292510986,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.3589890476212149,1.3025266232070194,0.16537732648370657,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,39829.106092453,1266.1149501800537,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.38672701178300833,0.8666576882382074,0.14403327881699265,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,42556.88691139221,1413.0322933197021,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.4596399918604264,0.3845398976058558,0.10355985986545686,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,45315.701961517334,1378.5688877105713,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.4596399918604264,0.3845398976058558,0.10355985986545686,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,48295.411586761475,1517.7760124206543,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.6833221968756797,0.36751678067575017,0.2152335931620422,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,51171.942472457886,1657.904863357544,1000,0.1708037925,0.4919019990000001,0.26921013106962244,0.6510457461515875,0.34650377555659057,0.1871110358266651,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,54005.23924827576,1930.734634399414,1000,0.1708037925,0.4919019990000001,0.23510481191541635,0.6833221968756797,0.3185666313758023,0.2019314568179661,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,0.001,100,,2,56754.99224662781,1673.0623245239258,1000,0.1708037925,0.4919019990000001,0.23510481191541635,0.6833221968756797,0.3185666313758023,0.2019314568179661,100
