,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,26082.03959465027,125.0,1000,0.1708037925,0.4919019990000001,0.27826557730471296,0.3711976092575177,1.229662918235478,0.1616093589385204,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,48631.101846694946,265.63167572021484,1000,0.1708037925,0.4919019990000001,0.11671943843013136,0.6322785518822921,0.20632671786225984,0.1504350157186479,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,72475.69131851196,390.6066417694092,1000,0.1708037925,0.4919019990000001,0.05176647533357528,0.6322785518822921,0.22419005346181314,0.1840528714182284,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,94835.97207069397,564.525842666626,1000,0.1708037925,0.4919019990000001,0.11240556687805088,0.5409017304022689,0.12579856871699294,0.07623205646764725,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,119078.63545417786,656.2485694885254,1000,0.1708037925,0.4919019990000001,0.05176647533357528,0.6322785518822921,0.22419005346181314,0.1840528714182284,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,140704.71739768982,952.519416809082,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.6322785518822921,0.22677172082818803,0.18819647017667848,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,162762.73655891418,890.639066696167,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.6322785518822921,0.22677172082818803,0.18819647017667848,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,184829.7164440155,1046.8626022338867,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.6322785518822921,0.22677172082818803,0.18819647017667848,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,207112.07556724548,1172.9316711425781,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.5409017304022689,0.1920820908858507,0.1345856919042325,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,228603.22976112366,1282.4101448059082,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.5409017304022689,0.1920820908858507,0.1345856919042325,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,250965.07835388184,1499.981164932251,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.5409017304022689,0.1920820908858507,0.1345856919042325,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,272013.6442184448,1703.0682563781738,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.6053831997033402,0.21353157625545666,0.1690867165123218,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,293592.8473472595,1718.808889389038,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.6246289712866012,0.22288747044536872,0.1825617264385246,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,315267.4448490143,1953.153371810913,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.6246289712866012,0.22288747044536872,0.1825617264385246,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,336861.1853122711,1921.8766689300537,1000,0.1708037925,0.4919019990000001,0.0454549401404889,0.6322785518822921,0.22677172082818803,0.18819647017667848,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,359392.3988342285,2234.452247619629,1000,0.1708037925,0.4919019990000001,0.015541796973605743,0.6322785518822921,0.23998330804579826,0.20931283728895606,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,381479.1986942291,2234.8711490631104,1000,0.1708037925,0.4919019990000001,0.015541796973605743,0.6322785518822921,0.23998330804579826,0.20931283728895606,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,402763.9355659485,2453.1466960906982,1000,0.1708037925,0.4919019990000001,0.015541796973605743,0.6322785518822921,0.23998330804579826,0.20931283728895606,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,424857.6784133911,2453.166961669922,1000,0.1708037925,0.4919019990000001,0.015541796973605743,0.6322785518822921,0.23998330804579826,0.20931283728895606,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,4,447484.25674438477,2578.1283378601074,1000,0.1708037925,0.4919019990000001,0.015541796973605743,0.6322785518822921,0.23998330804579826,0.20931283728895606,100
