,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,39683.597564697266,234.83896255493164,1000,0.1708037925,0.4919019990000001,0.24620141023157402,0.37978462658265466,0.7151963431413142,0.13511145753549658,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,78200.99020004272,438.12060356140137,1000,0.1708037925,0.4919019990000001,0.18361243799336566,0.5098206403111644,0.04774449091367368,0.022025873553911078,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,115574.55110549927,797.8529930114746,1000,0.1708037925,0.4919019990000001,0.18361243799336566,0.5098206403111644,0.04774449091367368,0.022025873553911078,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,154018.34797859192,939.1055107116699,1000,0.1708037925,0.4919019990000001,0.1305061989957082,0.5098206403111644,0.08221337869810574,0.04410185652186655,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,194861.72771453857,1142.9460048675537,1000,0.1708037925,0.4919019990000001,0.1305061989957082,0.5850138371456571,0.1578446221837941,0.10145792450617239,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,233860.5978488922,1377.5718212127686,1000,0.1708037925,0.4919019990000001,0.1305061989957082,0.5850138371456571,0.1578446221837941,0.10145792450617239,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,272251.8813610077,1633.751392364502,1000,0.1708037925,0.4919019990000001,0.1305061989957082,0.5850138371456571,0.1578446221837941,0.10145792450617239,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,310131.1342716217,1930.0429821014404,1000,0.1708037925,0.4919019990000001,0.1305061989957082,0.5850138371456571,0.1578446221837941,0.10145792450617239,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,350200.9196281433,2140.7577991485596,1000,0.1708037925,0.4919019990000001,0.00303827839843841,0.5850138371456571,0.23312730491906106,0.1918725674103109,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,391638.9510631561,2609.3554496765137,1000,0.1708037925,0.4919019990000001,0.00303827839843841,0.5850138371456571,0.23312730491906106,0.1918725674103109,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,428652.7633666992,2643.4004306793213,1000,0.1708037925,0.4919019990000001,0.00303827839843841,0.5850138371456571,0.23312730491906106,0.1918725674103109,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,465324.2394924164,2924.48091506958,1000,0.1708037925,0.4919019990000001,0.00303827839843841,0.5850138371456571,0.23312730491906106,0.1918725674103109,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,501586.1325263977,2969.9606895446777,1000,0.1708037925,0.4919019990000001,0.00303827839843841,0.5850138371456571,0.23312730491906106,0.1918725674103109,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,539464.0672206879,3306.5125942230225,1000,0.1708037925,0.4919019990000001,0.00303827839843841,0.5850138371456571,0.23312730491906106,0.1918725674103109,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,574034.2078208923,3273.667573928833,1000,0.1708037925,0.4919019990000001,0.00303827839843841,0.5850138371456571,0.23312730491906106,0.1918725674103109,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,605413.054227829,3087.536573410034,1000,0.1708037925,0.4919019990000001,0.043500410093059154,0.5850138371456571,0.20595187308953,0.15772116400505942,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,636416.8047904968,2689.289331436157,1000,0.1708037925,0.4919019990000001,0.07074296570564324,0.5850138371456571,0.18793365815656282,0.1366820524488614,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,664451.3289928436,3286.633014678955,1000,0.1708037925,0.4919019990000001,0.05181067100529656,0.5467752802783431,0.18719815604506748,0.13103602543310525,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,692144.3390846252,3111.858606338501,1000,0.1708037925,0.4919019990000001,0.022519910657751798,0.5850138371456571,0.22010937286388788,0.1750940433511913,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,2,719904.159784317,3062.574625015259,1000,0.1708037925,0.4919019990000001,0.022519910657751798,0.5850138371456571,0.22010937286388788,0.1750940433511913,100
