,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,36896.926403045654,234.01665687561035,1000,0.1708037925,0.4919019990000001,0.26545629387665853,0.4614694401637147,0.3586685836739608,0.0994245274275031,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,74397.38082885742,453.12952995300293,1000,0.1708037925,0.4919019990000001,0.2240060682804586,0.5873324826241122,0.21263951950894244,0.10925868090431946,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,110675.26817321777,671.8745231628418,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,147770.49016952515,974.5855331420898,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,185857.46145248413,1110.8901500701904,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,226423.59375953674,1496.8624114990234,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,265282.4902534485,1697.2932815551758,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,301989.8250102997,1858.647346496582,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,338927.72483825684,2015.589952468872,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,379302.64830589294,2265.934705734253,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,417521.82245254517,2636.423110961914,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,453888.0617618561,2737.476110458374,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,490559.49783325195,2943.7198638916016,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,527564.1841888428,3175.549268722534,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,563829.8330307007,3350.623846054077,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,598782.2458744049,2727.8835773468018,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,628029.5784473419,3345.390558242798,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,657404.914855957,2594.4080352783203,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,685356.4500808716,3588.7176990509033,1000,0.1708037925,0.4919019990000001,0.05198964239959514,0.5655894780705099,0.19248471980853282,0.13980932313636438,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,150,1,713298.5498905182,3281.904935836792,1000,0.1708037925,0.4919019990000001,0.0320698126554839,0.5873324826241122,0.21443437942517082,0.16838674047629323,100
