,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,43421.11015319824,218.7519073486328,1000,0.1708037925,0.4919019990000001,0.26784067779875265,0.4566842662028166,0.3865351101443215,0.10323006253924819,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,83937.40224838257,500.0014305114746,1000,0.1708037925,0.4919019990000001,0.22823643645657035,0.5833825035697489,0.21506074803696804,0.1080147735644435,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,124391.38841629028,863.1503582000732,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,164696.56777381897,907.3247909545898,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,205999.63569641113,1149.327039718628,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,255702.5773525238,1421.6465950012207,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,301015.1810646057,1859.6065044403076,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,341698.46868515015,1848.088026046753,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,381519.87648010254,2063.4865760803223,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,424128.73697280884,2273.92315864563,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,462070.28579711914,2469.095468521118,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,497493.02649497986,2329.4944763183594,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,531019.9599266052,2031.2530994415283,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,563788.2125377655,2969.897508621216,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,595406.7847728729,2361.2234592437744,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,628420.6991195679,3156.219005584717,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,655706.7227363586,2220.5185890197754,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,681669.1279411316,2468.903064727783,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.5833825035697489,0.20946322831257086,0.1617213423845346,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,706106.7876815796,2580.2600383758545,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.6394810112242642,0.23362260673945964,0.19890870950114153,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,1,731808.4986209869,2640.6328678131104,1000,0.1708037925,0.4919019990000001,0.03744296666902353,0.6394810112242642,0.23362260673945964,0.19890870950114153,100
