,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,9715.776443481445,219.2990779876709,1000,0.1708037925,0.4919019990000001,0.20920289386751822,0.4041234273725598,0.3475670094792329,0.09581006535216749,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,19293.150663375854,454.700231552124,1000,0.1708037925,0.4919019990000001,0.17442789407529322,0.518551421847116,0.05526340358164753,0.0268947178886938,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,28910.8145236969,718.6732292175293,1000,0.1708037925,0.4919019990000001,0.17239398490839702,0.518551421847116,0.05453445103076659,0.026696824717185135,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,38900.898456573486,891.1163806915283,1000,0.1708037925,0.4919019990000001,0.10107590225322578,0.518551421847116,0.12643467116053136,0.0746469719168204,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,48691.56193733215,1141.1218643188477,1000,0.1708037925,0.4919019990000001,0.10107590225322578,0.6092432133033644,0.18993091145524393,0.13649519864249532,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,58836.71259880066,1478.3849716186523,1000,0.1708037925,0.4919019990000001,0.10107590225322578,0.6092432133033644,0.18993091145524393,0.13649519864249532,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,68928.81774902344,1638.1275653839111,1000,0.1708037925,0.4919019990000001,0.10107590225322578,0.6092432133033644,0.18993091145524393,0.13649519864249532,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,78645.58672904968,1873.0874061584473,1000,0.1708037925,0.4919019990000001,0.10107590225322578,0.6092432133033644,0.18993091145524393,0.13649519864249532,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,88426.5148639679,2016.4716243743896,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,98004.5063495636,2264.951705932617,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,108226.71914100647,2507.241725921631,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,117938.4412765503,2794.8474884033203,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,127793.45464706421,2999.617338180542,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,137418.386220932,3326.7266750335693,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,147446.3918209076,3445.0302124023438,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,157102.43225097656,3711.962938308716,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,167186.61093711853,3866.135597229004,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,176992.45023727417,4459.163665771484,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,186665.63510894775,4443.313360214233,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.6092432133033644,0.2393633922963339,0.20554245560338327,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,2,196589.599609375,5072.126150131226,1000,0.1708037925,0.4919019990000001,0.0020473393455184745,0.638946576525608,0.24850596224243815,0.22383218772322544,100
