,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,25440.81425666809,218.74690055847168,1000,0.1708037925,0.4919019990000001,0.27344309558653146,0.6174882417430102,0.3333519563440912,0.16219349834193456,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,50594.406843185425,406.71658515930176,1000,0.1708037925,0.4919019990000001,0.10795567365866315,0.6351295717681041,0.20979495825084563,0.1564097939482606,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,76249.56893920898,582.4394226074219,1000,0.1708037925,0.4919019990000001,0.045976519910315164,0.6351295717681041,0.22802702580935838,0.18998943545161143,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,99761.60645484924,719.0835475921631,1000,0.1708037925,0.4919019990000001,0.045976519910315164,0.6351295717681041,0.22802702580935838,0.18998943545161143,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,120621.62947654724,641.066312789917,1000,0.1708037925,0.4919019990000001,0.045976519910315164,0.6351295717681041,0.22802702580935838,0.18998943545161143,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,140310.4431629181,768.6715126037598,1000,0.1708037925,0.4919019990000001,0.04177837506618145,0.6351295717681041,0.2297317084790492,0.19277369100843006,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,159992.88082122803,906.421422958374,1000,0.1708037925,0.4919019990000001,0.04177837506618145,0.6351295717681041,0.2297317084790492,0.19277369100843006,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,179415.97771644592,1156.2440395355225,1000,0.1708037925,0.4919019990000001,0.04177837506618145,0.6351295717681041,0.2297317084790492,0.19277369100843006,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,198939.84603881836,1204.9098014831543,1000,0.1708037925,0.4919019990000001,0.04177837506618145,0.6351295717681041,0.2297317084790492,0.19277369100843006,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,218158.27870368958,1406.6030979156494,1000,0.1708037925,0.4919019990000001,0.04177837506618145,0.6351295717681041,0.2297317084790492,0.19277369100843006,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,237007.12704658508,1438.5745525360107,1000,0.1708037925,0.4919019990000001,0.04177837506618145,0.6351295717681041,0.2297317084790492,0.19277369100843006,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,255796.17500305176,1547.729730606079,1000,0.1708037925,0.4919019990000001,0.04177837506618145,0.6351295717681041,0.2297317084790492,0.19277369100843006,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,274674.1712093353,1656.2447547912598,1000,0.1708037925,0.4919019990000001,0.04177837506618145,0.6351295717681041,0.2297317084790492,0.19277369100843006,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,293691.9674873352,1828.5119533538818,1000,0.1708037925,0.4919019990000001,0.03881002102118691,0.6351295717681041,0.23095881678981597,0.19477292755987333,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,312479.56109046936,1938.6787414550781,1000,0.1708037925,0.4919019990000001,0.03881002102118691,0.6351295717681041,0.23095881678981597,0.19477292755987333,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,331481.60910606384,2140.627145767212,1000,0.1708037925,0.4919019990000001,0.013028775473700467,0.6351295717681041,0.24220666914109837,0.21308940283057637,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,350530.12585639954,2171.863079071045,1000,0.1708037925,0.4919019990000001,0.013028775473700467,0.6351295717681041,0.24220666914109837,0.21308940283057637,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,369373.9266395569,2313.5533332824707,1000,0.1708037925,0.4919019990000001,0.013028775473700467,0.6351295717681041,0.24220666914109837,0.21308940283057637,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,388204.7326564789,2468.7623977661133,1000,0.1708037925,0.4919019990000001,0.013028775473700467,0.6351295717681041,0.24220666914109837,0.21308940283057637,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,100,4,407345.31116485596,2546.8757152557373,1000,0.1708037925,0.4919019990000001,0.013028775473700467,0.6351295717681041,0.24220666914109837,0.21308940283057637,100
