,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,17812.56413459778,230.7734489440918,1000,0.1708037925,0.4919019990000001,0.23768946886722264,0.3937363070706159,0.5382655237027176,0.1187863492791811,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,35316.92838668823,500.20384788513184,1000,0.1708037925,0.4919019990000001,0.21887968064845195,0.3937363070706159,0.4420249378509882,0.10930596549702686,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,53022.878646850586,704.8439979553223,1000,0.1708037925,0.4919019990000001,0.11435954948291106,0.6270833281893156,0.20202998816899076,0.14649213061172353,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,71228.57356071472,900.0654220581055,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.5524209279408452,0.21064836845253543,0.15676454604184906,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,88433.72201919556,1161.4782810211182,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,105591.70842170715,1390.345811843872,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,122882.71927833557,1806.9732189178467,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,139891.52193069458,1816.190242767334,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,156821.75135612488,2028.547763824463,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,174649.40118789673,2423.1765270233154,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,192885.12110710144,2553.6487102508545,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,210240.55290222168,2756.7172050476074,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,227642.99941062927,2989.403247833252,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,245082.94129371643,3371.833324432373,1000,0.1708037925,0.4919019990000001,0.02619195987362065,0.6270833281893156,0.23294730153154639,0.19795598979811152,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,262364.262342453,3705.779552459717,1000,0.1708037925,0.4919019990000001,0.021802121593737477,0.6270833281893156,0.2350303072729739,0.20118521241445214,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,280481.9962978363,3640.467405319214,1000,0.1708037925,0.4919019990000001,0.021802121593737477,0.6270833281893156,0.2350303072729739,0.20118521241445214,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,298450.88839530945,3985.551595687866,1000,0.1708037925,0.4919019990000001,0.021802121593737477,0.6270833281893156,0.2350303072729739,0.20118521241445214,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,317058.29334259033,4187.619686126709,1000,0.1708037925,0.4919019990000001,0.021802121593737477,0.6270833281893156,0.2350303072729739,0.20118521241445214,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,335199.7261047363,4545.92752456665,1000,0.1708037925,0.4919019990000001,0.021802121593737477,0.6277731730427399,0.2353043865027545,0.20164938350664666,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,50,3,352941.34879112244,5098.165988922119,1000,0.1708037925,0.4919019990000001,0.021802121593737477,0.6277731730427399,0.2353043865027545,0.20164938350664666,100
