,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,2737.708568572998,216.3865566253662,1000,0.1708037925,0.4919019990000001,0.0034650564825349527,0.37423309456053433,0.3901406716170359,0.20456838378377773,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,5558.836460113525,313.07148933410645,1000,0.1708037925,0.4919019990000001,0.0034650564825349527,0.3746806795042663,0.3891804852499142,0.20431125841774786,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,9014.903783798218,437.4978542327881,1000,0.1708037925,0.4919019990000001,0.0034650564825349527,0.3746806795042663,0.3891804852499142,0.20431125841774786,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,11934.48543548584,578.14621925354,1000,0.1708037925,0.4919019990000001,0.0034650564825349527,0.3751793168442009,0.3881149748710261,0.20402557952758418,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,14656.975030899048,733.5577011108398,1000,0.1708037925,0.4919019990000001,0.0034650564825349527,0.3751793168442009,0.3881149748710261,0.20402557952758418,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,17519.885540008545,938.0390644073486,1000,0.1708037925,0.4919019990000001,0.0030953060201657496,0.39782811481686914,0.34446248471345386,0.19229152899349955,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,20269.344806671143,1076.9274234771729,1000,0.1708037925,0.4919019990000001,0.0006863119452640818,0.6580634634181569,0.2557909206925017,0.23780157578930664,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,23153.11598777771,1234.8322868347168,1000,0.1708037925,0.4919019990000001,0.0006863119452640818,0.6580634634181569,0.2557909206925017,0.23780157578930664,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,26009.174346923828,1299.201250076294,1000,0.1708037925,0.4919019990000001,0.0005700176368983043,0.6580634634181569,0.25583516435431536,0.23788478379612174,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,29015.166521072388,1473.6368656158447,1000,0.1708037925,0.4919019990000001,0.0005700176368983043,0.6580634634181569,0.25583516435431536,0.23788478379612174,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,31857.64241218567,1690.0241374969482,1000,0.1708037925,0.4919019990000001,0.0005700176368983043,0.6580634634181569,0.25583516435431536,0.23788478379612174,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,34802.28805541992,1861.9532585144043,1000,0.1708037925,0.4919019990000001,0.0005700176368983043,0.6580634634181569,0.25583516435431536,0.23788478379612174,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,37714.53380584717,2490.4491901397705,1000,0.1708037925,0.4919019990000001,0.0005700176368983043,0.6580634634181569,0.25583516435431536,0.23788478379612174,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,40764.54019546509,2329.806327819824,1000,0.1708037925,0.4919019990000001,0.0005700176368983043,0.6580634634181569,0.25583516435431536,0.23788478379612174,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,43788.743019104004,2376.8880367279053,1000,0.1708037925,0.4919019990000001,0.0005700176368983043,0.6580634634181569,0.25583516435431536,0.23788478379612174,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,46799.88503456116,2516.831874847412,1000,0.1708037925,0.4919019990000001,0.0005700176368983043,0.6580634634181569,0.25583516435431536,0.23788478379612174,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,49740.20981788635,2750.1983642578125,1000,0.1708037925,0.4919019990000001,0.0004589714382136513,0.6580634634181569,0.2558774246285046,0.23796426269538543,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,52692.55256652832,3203.5908699035645,1000,0.1708037925,0.4919019990000001,0.0004589714382136513,0.6580634634181569,0.2558774246285046,0.23796426269538543,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,55883.78596305847,3109.219551086426,1000,0.1708037925,0.4919019990000001,0.0004589714382136513,0.6580634634181569,0.2558774246285046,0.23796426269538543,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-05,100,,3,59023.90098571777,3389.310598373413,1000,0.1708037925,0.4919019990000001,0.0004589714382136513,0.6580634634181569,0.2558774246285046,0.23796426269538543,100
