,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,10073.389530181885,218.38951110839844,1000,0.1708037925,0.4919019990000001,0.25838250685110975,0.4751933505011276,0.2907809772562541,0.08915834308718479,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,19964.864015579224,483.9904308319092,1000,0.1708037925,0.4919019990000001,0.2116339171025414,0.5971577476980621,0.2070706492077707,0.11289761604679097,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,29641.588926315308,672.4205017089844,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5971577476980621,0.2257981299287662,0.1845555690397675,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,38984.30037498474,1156.9418907165527,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,48312.286376953125,1110.901117324829,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,57780.24959564209,1359.8558902740479,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,67709.82122421265,1639.336109161377,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,77389.66822624207,1843.6007499694824,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,87263.83328437805,2108.3784103393555,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,96920.37582397461,2302.9825687408447,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,106482.97262191772,2684.563636779785,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,115991.59502983093,2668.0517196655273,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,125679.62956428528,3172.7709770202637,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,135182.3329925537,3194.3299770355225,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,145048.29216003418,3383.3463191986084,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,154783.99348258972,3717.3104286193848,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,164645.42841911316,3842.5498008728027,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,174332.2401046753,4080.8775424957275,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.5989151705101204,0.2263430172711592,0.1855634778350989,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,184413.50531578064,4298.386335372925,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.647872777922883,0.244644558257273,0.21750602131300556,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,1,194044.03018951416,4841.222524642944,1000,0.1708037925,0.4919019990000001,0.01920568753294307,0.647872777922883,0.244644558257273,0.21750602131300556,100
