,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,9575.612783432007,234.73787307739258,1000,0.1708037925,0.4919019990000001,0.23733221939992005,0.3972906963940533,0.5112843090448596,0.11566040881205653,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,19388.285160064697,563.9982223510742,1000,0.1708037925,0.4919019990000001,0.21732520462306174,0.5575110222634508,0.16717840632790684,0.08042876176783886,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,29390.0043964386,715.4181003570557,1000,0.1708037925,0.4919019990000001,0.10913600350946533,0.6296415748599958,0.20501698021885642,0.15091423709204058,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,39511.63148880005,1184.6003532409668,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,50254.536390304565,1189.5499229431152,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,59716.025829315186,1317.760944366455,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,69218.60408782959,1810.5473518371582,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,78824.16033744812,1798.0258464813232,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,88511.42168045044,2003.6683082580566,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,98162.04690933228,2303.499221801758,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,107727.85329818726,2472.346305847168,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,117567.1911239624,2750.9255409240723,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,127307.60455131531,3155.1671028137207,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,137137.54963874817,3441.7405128479004,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,146936.40422821045,3485.9395027160645,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,157605.49783706665,3764.312267303467,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,167450.1895904541,4065.159559249878,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,177134.75966453552,4055.819034576416,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6296415748599958,0.23818494143725813,0.2062821625116974,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,187265.75684547424,4423.152685165405,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6300297922108853,0.23833340010082285,0.20654158678028955,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,25,3,196973.4423160553,4625.297784805298,1000,0.1708037925,0.4919019990000001,0.017245530552259757,0.6300297922108853,0.23833340010082285,0.20654158678028955,100
