,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,540.1163101196289,11.428117752075195,True,1000,0.16386,0.49872,0.4960643427419673,0.4960643427419673,inf,0.3322149572973719,1
1,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,1079.9942016601562,20.921945571899414,True,1000,0.16386,0.49872,0.4241081076707114,0.4960643427419673,2.5575654744479404,0.2602616569179147,2
2,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,1619.6506023406982,29.810190200805664,True,1000,0.16386,0.49872,0.2696681741845411,0.4960643427419673,0.330576440007316,0.10584149583097513,3
3,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,2160.6788635253906,40.19331932067871,True,1000,0.16386,0.49872,0.2174127951504513,0.4960643427419673,0.13606268030126653,0.05361860109978945,4
4,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,2698.9991664886475,50.11391639709473,True,1000,0.16386,0.49872,0.2174127951504513,0.4960643427419673,0.13606268030126653,0.05361860109978945,5
5,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,3238.8172149658203,59.33690071105957,True,1000,0.16386,0.49872,0.2174127951504513,0.4960643427419673,0.13606268030126653,0.05361860109978945,6
6,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,3777.4717807769775,68.55082511901855,True,1000,0.16386,0.49872,0.2174127951504513,0.4960643427419673,0.13606268030126653,0.05361860109978945,7
7,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,4313.272714614868,82.06677436828613,True,1000,0.16386,0.49872,0.2174127951504513,0.4960643427419673,0.13606268030126653,0.05361860109978945,8
8,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,4849.506855010986,88.84811401367188,True,1000,0.16386,0.49872,0.19911176994623328,0.4960643427419673,0.08417976523111542,0.0353516590814957,9
9,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,5391.9408321380615,98.08611869812012,True,1000,0.16386,0.49872,0.19911176994623328,0.4960643427419673,0.08417976523111542,0.0353516590814957,10
10,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,5931.980133056641,108.11424255371094,True,1000,0.16386,0.49872,0.19911176994623328,0.4960643427419673,0.08417976523111542,0.0353516590814957,11
11,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,6472.983598709106,117.57540702819824,True,1000,0.16386,0.49872,0.19911176994623328,0.4960643427419673,0.08417976523111542,0.0353516590814957,12
12,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,7016.3068771362305,127.97808647155762,True,1000,0.16386,0.49872,0.19911176994623328,0.4960643427419673,0.08417976523111542,0.0353516590814957,13
13,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,7558.4752559661865,136.74592971801758,True,1000,0.16386,0.49872,0.19911176994623328,0.4960643427419673,0.08417976523111542,0.0353516590814957,14
14,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,8109.789609909058,147.46952056884766,True,1000,0.16386,0.49872,0.19911176994623328,0.4960643427419673,0.08417976523111542,0.0353516590814957,15
15,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,8658.448457717896,158.39886665344238,True,1000,0.16386,0.49872,0.17359888247688254,0.4960643427419673,0.022135297782949835,0.010094471128824502,16
16,random_mc2_n5_mid3_d1000_05_mr098_r10_169,EMCC_50,V0,V3,,200,50,0,9209.016799926758,166.33248329162598,True,1000,0.16386,0.49872,0.17359888247688254,0.4960643427419673,0.022135297782949835,0.010094471128824502,17
