,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,4358.884334564209,194.3354606628418,False,1000,0.0558153164,0.3842657125,0.3090009037212938,0.3454945089541716,4.962956876036773,0.1811161890218825,5
1,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,4590.701341629028,539.984941482544,False,1000,0.0558153164,0.3842657125,0.30886322178514136,0.3454945089541716,4.941676080218526,0.18101995559081258,10
2,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,4893.547773361206,656.0254096984863,False,1000,0.0558153164,0.3842657125,0.3072719733934899,0.3454945089541716,4.7068523872768715,0.17990783275156988,15
3,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,5219.947099685669,886.5621089935303,False,1000,0.0558153164,0.3842657125,0.2734443262820328,0.3454945089541716,2.169459259839174,0.15630993597117554,20
4,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,5525.166034698486,1285.656213760376,False,1000,0.0558153164,0.3842657125,0.2734443262820328,0.3454945089541716,2.169459259839174,0.15630993597117554,25
5,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,5850.174188613892,1329.5013904571533,False,1000,0.0558153164,0.3842657125,0.27683100750221856,0.3454945089541716,2.310807232904337,0.15866811579171058,30
6,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,6161.940574645996,1348.1330871582031,False,1000,0.0558153164,0.3842657125,0.2857807805248818,0.3454945089541716,2.7615928310023743,0.16490500434274935,35
7,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,6693.126678466797,1658.4031581878662,False,1000,0.0558153164,0.3842657125,0.27683100750221856,0.3454945089541716,2.310807232904337,0.15866811579171058,40
8,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,7174.001932144165,1861.4583015441895,False,1000,0.0558153164,0.3842657125,0.2857807805248818,0.3369752670647596,3.242786739678346,0.16601280209615726,45
9,random_mc2_n6_mid3_d1000_05_mr098_r10_44,GSCC,V3,V5,,100,,1,7607.6953411102295,2006.8554878234863,False,1000,0.0558153164,0.3842657125,0.27683100750221856,0.3454945089541716,2.310807232904337,0.15866811579171058,50
