,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,24116.764545440674,125.06389617919922,1000,0.1708037925,0.4919019990000001,0.28263007699556875,0.605756179127265,0.3492283259925352,0.15958662925363,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,48370.84364891052,265.6064033508301,1000,0.1708037925,0.4919019990000001,0.1250236532429104,0.6292986330144063,0.2030741545386623,0.14482284415411537,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,73808.36749076843,390.60521125793457,1000,0.1708037925,0.4919019990000001,0.05757249097779004,0.6292986330144063,0.22020179093995929,0.17804258671144468,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,97155.89475631714,656.242847442627,1000,0.1708037925,0.4919019990000001,0.05757249097779004,0.6292986330144063,0.22020179093995929,0.17804258671144468,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,123843.37186813354,640.6676769256592,1000,0.1708037925,0.4919019990000001,0.05757249097779004,0.6292986330144063,0.22020179093995929,0.17804258671144468,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,146905.86924552917,781.2530994415283,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,171538.50746154785,937.4592304229736,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,195823.81010055542,1015.8190727233887,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,220746.30880355835,1296.8730926513672,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,243966.64309501648,1312.4933242797852,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,269483.5076332092,1406.2449932098389,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,292518.0718898773,1546.8769073486328,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,316334.4159126282,1768.9251899719238,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,339882.71975517273,1953.113079071045,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,363524.44195747375,1906.2373638153076,1000,0.1708037925,0.4919019990000001,0.049200547222259194,0.6292986330144063,0.22365266008678072,0.1834807464029048,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,388962.4137878418,2078.1424045562744,1000,0.1708037925,0.4919019990000001,0.018192200296309958,0.6292986330144063,0.23760760345141702,0.2053488084051964,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,413072.38149642944,2234.311580657959,1000,0.1708037925,0.4919019990000001,0.018192200296309958,0.6292986330144063,0.23760760345141702,0.2053488084051964,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,436385.9450817108,2296.8783378601074,1000,0.1708037925,0.4919019990000001,0.018192200296309958,0.6292986330144063,0.23760760345141702,0.2053488084051964,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,461230.74674606323,2578.123092651367,1000,0.1708037925,0.4919019990000001,0.018192200296309958,0.6292986330144063,0.23760760345141702,0.2053488084051964,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,EMCC,V2,V4,,100,200,4,486278.83410453796,2579.4832706451416,1000,0.1708037925,0.4919019990000001,0.018192200296309958,0.6292986330144063,0.23760760345141702,0.2053488084051964,100
