,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,3225.684881210327,183.4564208984375,1000,0.1708037925,0.4919019990000001,0.17405304697014504,0.4054705006488862,0.2642820111942454,0.08649255205987602,5
1,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,6964.906930923462,545.38893699646,1000,0.1708037925,0.4919019990000001,0.17405304697014504,0.4845539596149192,0.018296783257833647,0.008034384694328333,10
2,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,10088.60731124878,597.1834659576416,1000,0.1708037925,0.4919019990000001,0.0028857570201372956,0.6547847507929373,0.25375028224858825,0.23393857627816755,15
3,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,13398.983240127563,875.2472400665283,1000,0.1708037925,0.4919019990000001,0.0028857570201372956,0.6547847507929373,0.25375028224858825,0.23393857627816755,20
4,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,16594.5405960083,1006.9124698638916,1000,0.1708037925,0.4919019990000001,0.17405304697014504,0.48763148611003093,0.012100320094737086,0.005366091217557736,25
5,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,20134.965419769287,1287.7905368804932,1000,0.1708037925,0.4919019990000001,0.17405304697014504,0.48763148611003093,0.012100320094737086,0.005366091217557736,30
6,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,23257.61914253235,1604.8600673675537,1000,0.1708037925,0.4919019990000001,0.17405304697014504,0.48763148611003093,0.012100320094737086,0.005366091217557736,35
7,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,26435.779333114624,1556.3039779663086,1000,0.1708037925,0.4919019990000001,0.17405304697014504,0.48763148611003093,0.012100320094737086,0.005366091217557736,40
8,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,29709.914445877075,2100.271224975586,1000,0.1708037925,0.4919019990000001,0.17405304697014504,0.6547847507929373,0.23963140268587876,0.16291515732506706,45
9,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,32785.68649291992,2048.814535140991,1000,0.1708037925,0.4919019990000001,0.1708996803665719,0.49196657038962216,0.0002545990965649652,0.00011560254025512768,50
10,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,35894.367694854736,2143.1636810302734,1000,0.1708037925,0.4919019990000001,0.1708996803665719,0.6547847507929373,0.23802246716802952,0.1628827800171723,55
11,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,39018.162965774536,2779.9904346466064,1000,0.1708037925,0.4919019990000001,0.1708996803665719,0.49303745761572465,0.002501253778683299,0.0011395002198239578,60
12,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,42179.6498298645,2589.258909225464,1000,0.1708037925,0.4919019990000001,0.1708996803665719,0.49303745761572465,0.002501253778683299,0.0011395002198239578,65
13,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,45287.91570663452,2797.445058822632,1000,0.1708037925,0.4919019990000001,0.1708996803665719,0.49978386262310515,0.01694739952459575,0.007882446869861065,70
14,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,48691.58577919006,3203.7172317504883,1000,0.1708037925,0.4919019990000001,0.1708996803665719,0.49978386262310515,0.01694739952459575,0.007882446869861065,75
15,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,52199.981689453125,3366.1675453186035,1000,0.1708037925,0.4919019990000001,0.1708996803665719,0.49978386262310515,0.01694739952459575,0.007882446869861065,80
16,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,55685.50419807434,3656.35085105896,1000,0.1708037925,0.4919019990000001,0.17084579335270828,0.49978386262310515,0.016943609957622747,0.007881975529323534,85
17,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,59022.8431224823,3811.950206756592,1000,0.1708037925,0.4919019990000001,0.17084579335270828,0.49978386262310515,0.016943609957622747,0.007881975529323534,90
18,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,62460.041761398315,3970.4365730285645,1000,0.1708037925,0.4919019990000001,0.17084579335270828,0.49978386262310515,0.016943609957622747,0.007881975529323534,95
19,random_mc2_n5_mid3_d1000_05_mr098_r10_8,GDCC,V2,V4,1e-07,100,,1,65710.66403388977,4483.973026275635,1000,0.1708037925,0.4919019990000001,0.17084579335270828,0.49978386262310515,0.016943609957622747,0.007881975529323534,100
